User_ID,Signup_Date,Age,Gender,State,Acquisition_Channel,Device_Type,App_Version,Current_Onboarding_Step,Completed_Onboarding,Days_to_Complete,First_Deposit,First_Transaction,Transaction_Amount,Support_Ticket,Ticket_Category,CSAT
PF01981,2025-04-28,18,Female,Oyo,Instagram,iPhone,4.1.0,First Deposit,No,9,No,No,0,No,None,2
PF01982,2025-01-03,45,Female,Oyo,Referral,Android,4.2.0,Verify Phone,No,9,No,No,0,No,None,1
PF01983,2025-03-20,26,Female,Oyo,Google,Android,4.2.0,Active,Yes,7,Yes,Yes,128355,No,None,5
PF01984,2025-01-26,50,Female,Ogun,Google,iPhone,4.3.0,Verify Email,No,7,No,No,0,No,None,4
PF01985,2025-05-20,51,Female,Lagos,Instagram,iPhone,4.3.0,Active,Yes,4,Yes,Yes,112441,No,None,4
PF01986,2025-05-12,50,Male,Oyo,Google,Android,4.2.0,Complete KYC,No,3,No,No,0,Yes,Card,1
PF01987,2025-04-29,36,Male,Kano,Referral,Android,4.2.0,Active,Yes,4,Yes,Yes,85598,No,None,4
PF01988,2025-04-08,36,Male,Oyo,Organic,Android,4.3.0,Active,Yes,3,Yes,Yes,77259,Yes,Transfer,3
PF01989,2025-04-10,39,Female,Oyo,Referral,iPhone,4.2.1,Complete KYC,No,7,No,No,0,No,None,1
PF01990,2025-05-17,52,Female,Abuja,Referral,iPhone,4.2.1,Active,Yes,1,Yes,Yes,12426,Yes,Card,3
PF01991,2025-03-09,35,Male,Ogun,Referral,iPhone,4.2.1,Active,Yes,1,Yes,Yes,38039,No,None,3
PF01992,2025-02-01,24,Male,Kano,Referral,Android,4.3.0,Active,Yes,6,Yes,Yes,7018,No,None,5
PF01993,2025-06-03,40,Male,Rivers,Instagram,iPhone,4.2.1,Active,Yes,1,Yes,Yes,45079,No,None,3
PF01994,2025-05-08,30,Male,Rivers,TikTok,iPhone,4.3.0,Active,Yes,2,Yes,Yes,119287,No,None,4
PF01995,2025-06-12,36,Male,Kano,Google,iPhone,4.2.1,Complete KYC,No,5,No,No,0,No,None,3
PF01996,2025-04-15,49,Female,Lagos,TikTok,Android,4.2.0,Complete KYC,No,5,No,No,0,No,None,3
PF01997,2025-02-26,34,Female,Abuja,Facebook,iPhone,4.3.0,Active,Yes,4,Yes,No,0,Yes,Login,5
PF01998,2025-02-20,36,Male,Kano,Referral,iPhone,4.2.0,Verify Email,No,7,No,No,0,No,None,3
PF01999,2025-05-13,38,Male,Rivers,Instagram,iPhone,4.2.1,Add BVN,No,1,No,No,0,No,None,3
PF02000,2025-03-04,28,Female,Oyo,Referral,Android,4.2.0,Active,Yes,6,Yes,Yes,89399,No,None,3
PF02001,2025-04-02,19,Female,Kano,TikTok,Android,4.3.0,Active,Yes,2,Yes,Yes,44302,No,None,3
PF02002,2025-01-14,47,Male,Kaduna,Instagram,iPhone,4.1.0,First Deposit,No,8,No,No,0,No,None,4
PF02003,2025-02-06,55,Female,Kaduna,Referral,iPhone,4.3.0,Active,Yes,5,No,No,0,Yes,BVN,4
PF02004,2025-05-24,40,Male,Kano,Instagram,Android,4.3.0,Complete KYC,No,6,No,No,0,Yes,BVN,1
PF02005,2025-03-21,31,Female,Oyo,Organic,Android,4.2.0,Active,Yes,7,Yes,Yes,61959,No,None,4
PF02006,2025-06-08,39,Male,Abuja,TikTok,iPhone,4.2.1,Active,Yes,6,Yes,Yes,44743,No,None,3
PF02007,2025-04-28,34,Male,Enugu,TikTok,Android,4.1.0,Complete KYC,No,2,No,No,0,No,None,3
PF02008,2025-05-07,32,Male,Kano,Facebook,Android,4.1.0,Active,Yes,7,Yes,Yes,22186,No,None,4
PF02009,2025-01-25,23,Female,Kaduna,Facebook,Android,4.3.0,Active,Yes,4,Yes,No,0,No,None,4
PF02010,2025-02-17,52,Male,Enugu,Google,Android,4.2.0,Active,Yes,7,Yes,Yes,84220,No,None,4
PF02011,2025-04-19,28,Female,Kaduna,Organic,Android,4.2.0,Active,Yes,3,Yes,Yes,116887,No,None,3
PF02012,2025-05-31,21,Female,Oyo,Instagram,iPhone,4.2.1,Verify Email,No,10,No,No,0,No,None,1
PF02013,2025-04-22,49,Male,Kaduna,Facebook,iPhone,4.3.0,Active,Yes,7,Yes,Yes,110778,No,None,5
PF02014,2025-01-26,29,Male,Kaduna,TikTok,iPhone,4.2.1,Verify Phone,No,5,No,No,0,No,None,1
PF02015,2025-06-18,36,Male,Lagos,Instagram,Android,4.1.0,Active,Yes,3,Yes,Yes,145959,Yes,BVN,3
PF02016,2025-03-05,34,Male,Ogun,Google,Android,4.2.0,Active,Yes,5,Yes,Yes,87831,No,None,3
PF02017,2025-03-15,34,Male,Abuja,Google,iPhone,4.1.0,Active,Yes,5,Yes,No,0,Yes,KYC,5
PF02018,2025-06-17,28,Female,Ogun,Instagram,Android,4.2.0,Active,Yes,2,Yes,Yes,123604,No,None,4
PF02019,2025-03-28,22,Female,Oyo,Organic,Android,4.2.0,Active,Yes,5,Yes,Yes,132968,No,None,5
PF02020,2025-02-09,28,Male,Oyo,Google,iPhone,4.2.0,Active,Yes,4,Yes,Yes,8052,No,None,5
PF02021,2025-05-12,46,Female,Lagos,Google,Android,4.3.0,First Deposit,No,2,No,No,0,No,None,2
PF02022,2025-01-15,34,Female,Kano,Instagram,iPhone,4.2.1,Active,Yes,6,Yes,Yes,64972,No,None,5
PF02023,2025-06-06,20,Male,Kaduna,Referral,iPhone,4.2.1,Active,Yes,4,Yes,Yes,63322,No,None,3
PF02024,2025-03-11,18,Male,Kaduna,Google,iPhone,4.2.0,Active,Yes,5,Yes,Yes,112139,No,None,3
PF02025,2025-01-12,22,Male,Rivers,Google,Android,4.2.0,Active,Yes,2,Yes,Yes,143997,No,None,3
PF02026,2025-01-01,24,Male,Rivers,Google,Android,4.1.0,First Deposit,No,4,No,No,0,No,None,1
PF02027,2025-06-22,42,Male,Enugu,Facebook,iPhone,4.2.1,First Deposit,No,2,No,No,0,No,None,4
PF02028,2025-03-04,42,Male,Ogun,TikTok,Android,4.2.0,Active,Yes,4,Yes,Yes,7064,No,None,3
PF02029,2025-03-07,24,Male,Ogun,Organic,Android,4.2.0,Active,Yes,5,Yes,Yes,140757,No,None,4
PF02030,2025-01-27,29,Male,Ogun,Instagram,Android,4.1.0,Link Bank,No,2,No,No,0,No,None,3
PF02031,2025-04-03,34,Female,Enugu,Referral,Android,4.2.0,Active,Yes,4,Yes,Yes,119887,No,None,3
PF02032,2025-03-02,46,Female,Abuja,Referral,iPhone,4.2.1,Add BVN,No,4,No,No,0,No,None,4
PF02033,2025-01-28,26,Female,Enugu,Organic,Android,4.1.0,Complete KYC,No,6,No,No,0,No,None,4
PF02034,2025-01-26,30,Female,Kaduna,TikTok,Android,4.3.0,Active,Yes,6,Yes,Yes,76678,No,None,3
PF02035,2025-03-19,37,Female,Enugu,Instagram,Android,4.3.0,Active,Yes,3,No,No,0,Yes,Transfer,4
PF02036,2025-01-25,37,Male,Abuja,Google,Android,4.1.0,Active,Yes,4,No,No,0,No,None,3
PF02037,2025-04-17,34,Female,Lagos,TikTok,Android,4.2.0,Active,Yes,5,Yes,Yes,127625,No,None,3
PF02038,2025-04-07,53,Male,Lagos,Instagram,Android,4.2.0,First Deposit,No,4,No,No,0,No,None,2
PF02039,2025-06-26,23,Female,Rivers,TikTok,Android,4.3.0,Link Bank,No,2,No,No,0,No,None,2
PF02040,2025-05-04,21,Female,Kano,Referral,Android,4.1.0,Verify Phone,No,7,No,No,0,No,None,2
PF02041,2025-05-29,24,Male,Ogun,Instagram,Android,4.2.0,Active,Yes,5,Yes,Yes,30940,No,None,5
PF02042,2025-04-13,21,Female,Kano,Referral,Android,4.3.0,First Deposit,No,9,No,No,0,No,None,4
PF02043,2025-03-14,55,Female,Lagos,Facebook,iPhone,4.2.1,Active,Yes,1,Yes,No,0,No,None,4
PF02044,2025-04-02,51,Male,Abuja,Organic,iPhone,4.2.1,Active,Yes,2,Yes,Yes,83151,No,None,3
PF02045,2025-01-25,44,Male,Abuja,Instagram,Android,4.2.0,Add BVN,No,3,No,No,0,No,None,4
PF02046,2025-01-27,44,Female,Enugu,Facebook,iPhone,4.2.1,Active,Yes,7,Yes,Yes,15038,No,None,3
PF02047,2025-06-28,21,Male,Oyo,Referral,Android,4.1.0,Active,Yes,4,Yes,Yes,46020,Yes,BVN,5
PF02048,2025-02-19,44,Male,Oyo,Instagram,Android,4.3.0,Active,Yes,5,Yes,Yes,82388,No,None,3
PF02049,2025-03-04,48,Male,Kano,TikTok,Android,4.2.0,Active,Yes,3,Yes,No,0,No,None,3
PF02050,2025-06-24,55,Male,Rivers,Google,Android,4.3.0,Active,Yes,6,Yes,No,0,No,None,4
PF02051,2025-01-28,46,Female,Abuja,TikTok,iPhone,4.2.1,Verify Phone,No,5,No,No,0,No,None,4
PF02052,2025-02-15,24,Male,Oyo,Google,Android,4.3.0,Active,Yes,2,Yes,Yes,68687,Yes,BVN,5
PF02053,2025-05-23,34,Female,Oyo,Instagram,Android,4.1.0,Verify Phone,No,8,No,No,0,No,None,3
PF02054,2025-06-09,20,Female,Kaduna,Google,iPhone,4.2.1,Active,Yes,3,No,No,0,Yes,Card,5
PF02055,2025-02-15,24,Female,Ogun,Referral,iPhone,4.2.1,Verify Phone,No,7,No,No,0,No,None,1
PF02056,2025-01-18,31,Male,Ogun,Instagram,Android,4.1.0,Active,Yes,2,Yes,Yes,78000,No,None,5
PF02057,2025-02-16,37,Male,Rivers,Referral,iPhone,4.1.0,Active,Yes,5,Yes,Yes,61170,No,None,3
PF02058,2025-04-16,33,Male,Oyo,Google,Android,4.1.0,Active,Yes,5,Yes,Yes,77071,No,None,4
PF02059,2025-05-22,35,Male,Lagos,Instagram,Android,4.2.0,Active,Yes,5,Yes,Yes,24818,Yes,Card,4
PF02060,2025-06-18,22,Female,Enugu,Organic,Android,4.3.0,Active,Yes,3,Yes,Yes,142335,No,None,3
PF02061,2025-02-19,47,Male,Kano,Facebook,Android,4.2.0,Verify Phone,No,10,No,No,0,Yes,BVN,4
PF02062,2025-01-20,22,Male,Oyo,Facebook,Android,4.2.0,Active,Yes,5,Yes,Yes,46744,Yes,Transfer,5
PF02063,2025-04-08,45,Female,Rivers,TikTok,Android,4.1.0,Active,Yes,4,Yes,Yes,18150,No,None,5
PF02064,2025-02-19,19,Male,Kaduna,Instagram,iPhone,4.2.0,Active,Yes,4,Yes,Yes,50236,No,None,3
PF02065,2025-02-21,37,Male,Oyo,Facebook,Android,4.1.0,First Deposit,No,9,No,No,0,No,None,3
PF02066,2025-01-10,50,Female,Kano,TikTok,Android,4.1.0,Verify Email,No,7,No,No,0,No,None,2
PF02067,2025-05-22,39,Female,Lagos,Google,Android,4.1.0,Active,Yes,3,Yes,Yes,147654,No,None,5
PF02068,2025-06-09,41,Female,Ogun,TikTok,iPhone,4.2.1,Active,Yes,5,Yes,Yes,86657,Yes,Card,3
PF02069,2025-05-01,43,Female,Lagos,Facebook,Android,4.3.0,Active,Yes,1,Yes,Yes,90187,No,None,5
PF02070,2025-05-11,47,Male,Kaduna,Organic,iPhone,4.2.0,Active,Yes,5,No,No,0,No,None,5
PF02071,2025-05-18,55,Female,Ogun,Instagram,iPhone,4.2.1,First Deposit,No,1,No,No,0,No,None,4
PF02072,2025-05-30,21,Male,Kaduna,Referral,iPhone,4.2.1,Verify Email,No,9,No,No,0,No,None,4
PF02073,2025-01-27,39,Female,Ogun,TikTok,Android,4.3.0,Active,Yes,6,Yes,Yes,133430,No,None,3
PF02074,2025-06-25,24,Female,Ogun,Referral,Android,4.3.0,Active,Yes,2,Yes,Yes,97452,No,None,5
PF02075,2025-04-22,54,Female,Lagos,Organic,iPhone,4.2.1,Verify Phone,No,6,No,No,0,No,None,4
PF02076,2025-05-28,32,Female,Kano,Facebook,Android,4.3.0,Complete KYC,No,3,No,No,0,No,None,4
PF02077,2025-01-19,48,Male,Kano,TikTok,Android,4.1.0,Complete KYC,No,1,No,No,0,No,None,2
PF02078,2025-05-18,38,Female,Enugu,TikTok,iPhone,4.2.0,Active,Yes,7,Yes,Yes,66370,No,None,4
PF02079,2025-05-27,33,Female,Lagos,Referral,Android,4.3.0,Active,Yes,1,Yes,Yes,21831,No,None,3
PF02080,2025-04-23,53,Female,Kano,Instagram,iPhone,4.1.0,First Deposit,No,9,No,No,0,No,None,2
PF02081,2025-05-06,47,Female,Enugu,TikTok,Android,4.1.0,Active,Yes,4,Yes,No,0,No,None,3
PF02082,2025-03-06,37,Female,Oyo,Referral,Android,4.3.0,Add BVN,No,4,No,No,0,Yes,Card,1
PF02083,2025-06-22,27,Male,Oyo,Google,iPhone,4.2.1,First Deposit,No,1,No,No,0,No,None,2
PF02084,2025-02-01,46,Female,Kaduna,Organic,Android,4.2.0,Active,Yes,4,Yes,Yes,103868,No,None,4
PF02085,2025-06-28,20,Female,Ogun,Facebook,Android,4.2.0,Active,Yes,6,Yes,Yes,75779,No,None,5
PF02086,2025-03-27,26,Female,Oyo,Google,Android,4.2.0,Verify Phone,No,4,No,No,0,No,None,4
PF02087,2025-04-18,53,Female,Kaduna,Instagram,iPhone,4.2.1,Add BVN,No,8,No,No,0,No,None,3
PF02088,2025-06-02,46,Female,Oyo,Facebook,Android,4.2.0,First Deposit,No,4,No,No,0,Yes,Card,1
PF02089,2025-01-09,20,Female,Lagos,TikTok,Android,4.2.0,Verify Email,No,4,No,No,0,No,None,3
PF02090,2025-03-29,33,Female,Enugu,Google,Android,4.1.0,First Deposit,No,3,No,No,0,No,None,4
PF02091,2025-01-09,18,Male,Kaduna,Google,iPhone,4.2.1,Active,Yes,1,Yes,Yes,95810,No,None,3
PF02092,2025-01-21,50,Female,Kano,Organic,Android,4.1.0,Active,Yes,3,Yes,Yes,118393,No,None,4
PF02093,2025-04-13,45,Male,Kaduna,TikTok,Android,4.2.0,Link Bank,No,7,No,No,0,No,None,1
PF02094,2025-03-13,47,Female,Enugu,Referral,iPhone,4.3.0,First Deposit,No,10,No,No,0,Yes,Login,2
PF02095,2025-04-05,43,Female,Kano,Instagram,Android,4.1.0,Active,Yes,2,Yes,Yes,1946,No,None,5
PF02096,2025-06-30,29,Female,Enugu,Organic,iPhone,4.2.1,First Deposit,No,4,No,No,0,No,None,4
PF02097,2025-02-14,27,Male,Kaduna,Instagram,Android,4.1.0,Active,Yes,4,Yes,Yes,119244,No,None,3
PF02098,2025-05-22,55,Male,Kaduna,Google,iPhone,4.2.1,Active,Yes,3,Yes,Yes,1698,Yes,Card,4
PF02099,2025-03-14,24,Male,Rivers,Organic,Android,4.3.0,Active,Yes,2,Yes,No,0,No,None,5
PF02100,2025-06-24,44,Female,Kaduna,Organic,iPhone,4.2.1,Active,Yes,1,No,No,0,No,None,3
PF02101,2025-05-10,30,Male,Rivers,Google,Android,4.2.0,Add BVN,No,6,No,No,0,No,None,1
PF02102,2025-03-31,31,Female,Rivers,Referral,Android,4.3.0,Active,Yes,5,Yes,Yes,137974,No,None,5
PF02103,2025-01-20,28,Female,Kano,Google,Android,4.1.0,Active,Yes,3,Yes,Yes,142043,Yes,KYC,5
PF02104,2025-02-26,37,Male,Lagos,TikTok,iPhone,4.1.0,Add BVN,No,4,No,No,0,No,None,2
PF02105,2025-03-21,28,Male,Kano,Referral,iPhone,4.2.1,Verify Phone,No,10,No,No,0,No,None,1
PF02106,2025-02-14,22,Female,Rivers,Google,Android,4.1.0,Complete KYC,No,7,No,No,0,Yes,BVN,1
PF02107,2025-03-27,40,Female,Oyo,TikTok,iPhone,4.2.1,Active,Yes,1,Yes,Yes,118907,No,None,3
PF02108,2025-06-21,24,Male,Enugu,Google,Android,4.3.0,Complete KYC,No,8,No,No,0,No,None,4
PF02109,2025-03-02,37,Female,Kaduna,Instagram,Android,4.1.0,Verify Phone,No,3,No,No,0,No,None,3
PF02110,2025-03-29,27,Male,Enugu,Facebook,Android,4.3.0,Verify Phone,No,1,No,No,0,No,None,1
PF02111,2025-06-27,42,Female,Abuja,Instagram,iPhone,4.3.0,First Deposit,No,3,No,No,0,Yes,Login,2
PF02112,2025-02-01,43,Male,Enugu,TikTok,iPhone,4.2.1,Active,Yes,7,Yes,No,0,No,None,5
PF02113,2025-04-08,54,Female,Rivers,Instagram,Android,4.2.0,Active,Yes,7,No,No,0,Yes,KYC,3
PF02114,2025-03-30,54,Male,Rivers,Referral,Android,4.3.0,Active,Yes,2,Yes,Yes,120502,Yes,BVN,3
PF02115,2025-02-07,19,Male,Ogun,Organic,Android,4.2.0,Active,Yes,6,Yes,Yes,146883,No,None,3
PF02116,2025-02-07,40,Male,Kaduna,Facebook,iPhone,4.2.0,Active,Yes,5,Yes,Yes,7047,No,None,3
PF02117,2025-06-11,51,Female,Lagos,TikTok,Android,4.3.0,Active,Yes,7,No,No,0,Yes,KYC,4
PF02118,2025-04-02,37,Female,Kaduna,Google,iPhone,4.3.0,Verify Phone,No,10,No,No,0,Yes,KYC,3
PF02119,2025-04-22,43,Female,Oyo,Instagram,iPhone,4.2.1,Add BVN,No,3,No,No,0,Yes,Card,4
PF02120,2025-05-16,50,Female,Enugu,Facebook,iPhone,4.3.0,Active,Yes,2,Yes,Yes,14753,No,None,3
PF02121,2025-02-05,55,Male,Abuja,Organic,iPhone,4.3.0,Active,Yes,3,Yes,Yes,118235,No,None,3
PF02122,2025-05-28,18,Male,Lagos,Facebook,Android,4.3.0,Link Bank,No,10,No,No,0,No,None,3
PF02123,2025-03-04,53,Male,Kaduna,Facebook,Android,4.1.0,Active,Yes,7,Yes,Yes,95814,Yes,Transfer,3
PF02124,2025-05-24,33,Female,Abuja,Organic,Android,4.1.0,Active,Yes,7,Yes,Yes,34054,No,None,4
PF02125,2025-05-07,18,Female,Enugu,TikTok,Android,4.2.0,Complete KYC,No,7,No,No,0,No,None,2
PF02126,2025-06-01,28,Female,Rivers,Organic,Android,4.1.0,Active,Yes,1,Yes,Yes,58234,Yes,Login,3
PF02127,2025-01-11,45,Female,Enugu,Google,Android,4.2.0,Active,Yes,4,Yes,Yes,105654,No,None,5
PF02128,2025-02-26,48,Female,Kaduna,Referral,iPhone,4.2.1,Active,Yes,2,Yes,Yes,126193,No,None,4
PF02129,2025-06-25,39,Male,Ogun,Facebook,iPhone,4.1.0,Verify Phone,No,5,No,No,0,No,None,4
PF02130,2025-06-25,28,Female,Ogun,Facebook,Android,4.3.0,Active,Yes,7,Yes,Yes,68416,No,None,4
PF02131,2025-06-06,44,Female,Kano,Instagram,Android,4.3.0,Active,Yes,1,Yes,Yes,112874,Yes,KYC,3
PF02132,2025-05-25,31,Female,Rivers,Instagram,Android,4.1.0,Verify Phone,No,6,No,No,0,No,None,2
PF02133,2025-02-14,35,Male,Rivers,Google,iPhone,4.1.0,Active,Yes,6,Yes,Yes,108534,No,None,5
PF02134,2025-06-10,51,Female,Enugu,Referral,Android,4.1.0,Link Bank,No,1,No,No,0,No,None,2
PF02135,2025-02-20,37,Male,Abuja,TikTok,Android,4.1.0,Active,Yes,2,Yes,No,0,No,None,5
PF02136,2025-05-05,24,Female,Kano,Facebook,Android,4.1.0,Active,Yes,5,Yes,Yes,115666,No,None,4
PF02137,2025-04-14,26,Female,Rivers,Instagram,Android,4.1.0,Active,Yes,6,Yes,Yes,17506,Yes,BVN,5
PF02138,2025-05-16,40,Female,Ogun,TikTok,iPhone,4.2.1,Active,Yes,6,Yes,No,0,No,None,4
PF02139,2025-03-24,31,Male,Lagos,Referral,Android,4.2.0,Active,Yes,1,No,No,0,No,None,4
PF02140,2025-03-08,31,Female,Enugu,Google,Android,4.2.0,Verify Phone,No,8,No,No,0,No,None,1
PF02141,2025-05-04,39,Male,Abuja,Referral,Android,4.2.0,Active,Yes,1,Yes,Yes,73702,No,None,4
PF02142,2025-06-04,28,Female,Oyo,Referral,Android,4.2.0,Active,Yes,2,Yes,Yes,65103,No,None,5
PF02143,2025-03-28,54,Female,Kaduna,Google,Android,4.2.0,Link Bank,No,1,No,No,0,No,None,3
PF02144,2025-03-25,37,Female,Oyo,Referral,Android,4.2.0,Active,Yes,6,Yes,Yes,108617,No,None,3
PF02145,2025-02-06,18,Female,Lagos,Google,iPhone,4.2.0,Complete KYC,No,4,No,No,0,No,None,4
PF02146,2025-04-30,25,Male,Lagos,Instagram,iPhone,4.2.0,Active,Yes,2,Yes,Yes,69899,Yes,KYC,5
PF02147,2025-03-09,52,Female,Rivers,Instagram,iPhone,4.2.1,Add BVN,No,5,No,No,0,Yes,Login,3
PF02148,2025-06-15,49,Female,Abuja,Google,Android,4.3.0,Active,Yes,2,Yes,Yes,63334,No,None,5
PF02149,2025-04-04,41,Female,Lagos,TikTok,iPhone,4.2.1,Complete KYC,No,8,No,No,0,No,None,3
PF02150,2025-05-05,41,Male,Enugu,Google,Android,4.3.0,Complete KYC,No,2,No,No,0,No,None,4
PF02151,2025-02-12,33,Male,Kaduna,Google,Android,4.2.0,Active,Yes,4,Yes,No,0,No,None,5
PF02152,2025-01-25,34,Female,Ogun,TikTok,iPhone,4.2.0,Active,Yes,3,Yes,Yes,11941,No,None,3
PF02153,2025-05-08,36,Female,Enugu,Instagram,Android,4.1.0,Add BVN,No,2,No,No,0,Yes,Transfer,3
PF02154,2025-06-07,19,Male,Abuja,Google,Android,4.2.0,Active,Yes,7,Yes,Yes,129157,No,None,5
PF02155,2025-06-02,29,Female,Kano,Referral,Android,4.3.0,Active,Yes,6,Yes,Yes,62957,No,None,5
PF02156,2025-04-19,46,Female,Oyo,Google,Android,4.2.0,Active,Yes,2,Yes,Yes,94335,No,None,5
PF02157,2025-04-15,20,Female,Lagos,Google,Android,4.3.0,Active,Yes,7,Yes,Yes,91546,No,None,3
PF02158,2025-06-06,18,Male,Kaduna,Instagram,Android,4.2.0,Active,Yes,6,Yes,Yes,114302,No,None,5
PF02159,2025-02-27,38,Female,Enugu,Google,iPhone,4.2.1,Link Bank,No,1,No,No,0,Yes,KYC,1
PF02160,2025-04-27,32,Female,Enugu,TikTok,Android,4.1.0,Active,Yes,1,Yes,No,0,No,None,5
PF02161,2025-04-17,33,Female,Kaduna,TikTok,iPhone,4.2.1,Active,Yes,7,Yes,Yes,28180,Yes,BVN,5
PF02162,2025-02-02,30,Male,Abuja,Facebook,iPhone,4.2.1,Active,Yes,4,Yes,Yes,129249,No,None,5
PF02163,2025-05-26,27,Female,Kaduna,Google,iPhone,4.2.1,First Deposit,No,5,No,No,0,No,None,3
PF02164,2025-06-29,31,Male,Kano,Referral,Android,4.2.0,Verify Phone,No,9,No,No,0,Yes,Card,3
PF02165,2025-01-22,31,Female,Ogun,Instagram,iPhone,4.1.0,Active,Yes,5,Yes,Yes,27284,No,None,3
PF02166,2025-04-24,45,Female,Abuja,Google,iPhone,4.1.0,Active,Yes,6,Yes,Yes,20529,No,None,5
PF02167,2025-03-04,30,Male,Kano,Facebook,Android,4.1.0,Active,Yes,4,Yes,Yes,103017,Yes,KYC,5
PF02168,2025-05-04,43,Female,Ogun,Organic,Android,4.3.0,Active,Yes,4,Yes,Yes,29418,No,None,3
PF02169,2025-04-30,42,Male,Kano,Instagram,Android,4.2.0,Verify Phone,No,7,No,No,0,Yes,KYC,4
PF02170,2025-02-07,20,Female,Enugu,Referral,iPhone,4.2.1,Active,Yes,5,Yes,Yes,43424,No,None,4
PF02171,2025-06-17,39,Female,Kaduna,Referral,Android,4.1.0,Active,Yes,1,Yes,Yes,61474,No,None,3
PF02172,2025-04-10,34,Male,Ogun,Referral,Android,4.1.0,Active,Yes,6,No,No,0,No,None,5
PF02173,2025-04-26,21,Male,Abuja,TikTok,Android,4.3.0,Active,Yes,4,No,No,0,Yes,Transfer,4
PF02174,2025-01-03,47,Female,Rivers,Instagram,Android,4.1.0,Active,Yes,2,Yes,Yes,37319,No,None,4
PF02175,2025-02-13,43,Male,Rivers,Instagram,Android,4.3.0,Verify Phone,No,9,No,No,0,No,None,4
PF02176,2025-04-04,35,Male,Rivers,Organic,iPhone,4.2.1,Complete KYC,No,9,No,No,0,Yes,Card,3
PF02177,2025-02-19,23,Male,Enugu,Google,Android,4.2.0,Add BVN,No,5,No,No,0,No,None,3
PF02178,2025-04-07,54,Male,Kano,Instagram,iPhone,4.2.0,Active,Yes,7,Yes,Yes,143365,Yes,KYC,5
PF02179,2025-03-26,41,Female,Lagos,Organic,Android,4.3.0,Active,Yes,4,No,No,0,Yes,Transfer,5
PF02180,2025-01-07,30,Male,Kano,Google,Android,4.1.0,Complete KYC,No,2,No,No,0,Yes,Transfer,1
PF02181,2025-03-26,23,Female,Kaduna,Google,Android,4.3.0,Active,Yes,5,Yes,Yes,101973,No,None,3
PF02182,2025-05-23,47,Female,Ogun,Google,iPhone,4.1.0,Active,Yes,2,Yes,No,0,No,None,5
PF02183,2025-05-31,47,Male,Abuja,Referral,Android,4.1.0,Active,Yes,2,Yes,Yes,111152,No,None,5
PF02184,2025-04-26,39,Female,Kaduna,Organic,Android,4.1.0,Active,Yes,3,Yes,No,0,No,None,5
PF02185,2025-04-23,31,Male,Abuja,Organic,Android,4.2.0,Verify Email,No,8,No,No,0,Yes,Card,3
PF02186,2025-05-29,37,Female,Enugu,TikTok,Android,4.1.0,Active,Yes,5,Yes,Yes,118853,No,None,5
PF02187,2025-03-31,44,Female,Ogun,Instagram,Android,4.2.0,Active,Yes,4,Yes,Yes,133883,No,None,5
PF02188,2025-01-07,31,Male,Kaduna,Organic,Android,4.2.0,Verify Phone,No,7,No,No,0,No,None,2
PF02189,2025-06-16,44,Male,Oyo,Google,iPhone,4.2.0,Active,Yes,7,Yes,No,0,No,None,4
PF02190,2025-06-02,41,Female,Lagos,TikTok,Android,4.3.0,Add BVN,No,3,No,No,0,No,None,4
PF02191,2025-04-30,55,Male,Ogun,Instagram,iPhone,4.2.1,Verify Email,No,6,No,No,0,Yes,Card,4
PF02192,2025-02-14,29,Male,Enugu,Google,iPhone,4.2.0,Active,Yes,2,Yes,No,0,Yes,BVN,3
PF02193,2025-06-07,55,Male,Kaduna,Facebook,Android,4.2.0,Verify Phone,No,7,No,No,0,No,None,3
PF02194,2025-02-28,18,Female,Kano,Referral,Android,4.2.0,Active,Yes,4,Yes,Yes,81090,Yes,Card,4
PF02195,2025-03-04,48,Male,Lagos,TikTok,iPhone,4.2.1,Link Bank,No,6,No,No,0,No,None,4
PF02196,2025-03-29,33,Male,Abuja,Organic,Android,4.3.0,Complete KYC,No,3,No,No,0,No,None,3
PF02197,2025-02-06,51,Male,Kano,Facebook,Android,4.2.0,Complete KYC,No,6,No,No,0,No,None,4
PF02198,2025-05-23,45,Female,Enugu,Instagram,Android,4.1.0,Verify Email,No,3,No,No,0,Yes,KYC,4
PF02199,2025-01-09,23,Female,Enugu,Organic,iPhone,4.3.0,Active,Yes,5,Yes,Yes,127887,Yes,Card,4
PF02200,2025-02-21,22,Female,Rivers,TikTok,Android,4.2.0,Active,Yes,7,Yes,No,0,No,None,4
PF02201,2025-03-18,25,Female,Lagos,Facebook,iPhone,4.2.1,Active,Yes,4,Yes,Yes,11833,Yes,Transfer,4
PF02202,2025-03-28,23,Male,Lagos,Instagram,Android,4.3.0,Verify Phone,No,2,No,No,0,No,None,4
PF02203,2025-04-03,37,Female,Kaduna,Instagram,Android,4.2.0,First Deposit,No,2,No,No,0,Yes,Login,4
PF02204,2025-04-17,26,Female,Kano,Referral,Android,4.1.0,Active,Yes,4,Yes,Yes,67286,No,None,3
PF02205,2025-02-28,43,Male,Ogun,Google,iPhone,4.2.1,Verify Email,No,4,No,No,0,Yes,Login,4
PF02206,2025-02-06,33,Male,Enugu,Google,Android,4.2.0,Active,Yes,1,Yes,Yes,41246,Yes,Transfer,4
PF02207,2025-01-20,35,Female,Abuja,Referral,Android,4.1.0,Active,Yes,6,Yes,Yes,127717,No,None,3
